,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,weekday,id_str,full_text,truncated,display_text_range,source_y,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,id,id_str,indices,media_url,media_url_https,url,display_url,expanded_url,type,sizes,user_name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,user_favourites_count,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications
12,889665388333682689,2017-07-25 01:55:32+00:00,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10, that seems to be on the fence about something haha no but seriously someone help her,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1.0,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True,Tue,889665388333682689,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,False,"(0, 106)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,8538.0,38818.0,False,False,False,False,en,8.896653661290291e+17,889665366129029120,"[107, 130]",http://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,https://t.co/BxvuXk0UCm,pic.twitter.com/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,photo,"{'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1350, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
13,889638837579907072,2017-07-25 00:10:02+00:00,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10, Ted,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1.0,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True,Tue,889638837579907072,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,False,"(0, 91)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,4735.0,27672.0,False,False,False,False,en,8.896388254248264e+17,889638825424826374,"[92, 115]",http://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,https://t.co/f8dEDcrKSR,pic.twitter.com/f8dEDcrKSR,https://twitter.com/dog_rates/status/889638837579907072/photo/1,photo,"{'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
14,889531135344209921,2017-07-24 17:02:04+00:00,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10, Stuart,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1.0,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True,Mon,889531135344209921,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,False,"(0, 118)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,2321.0,15359.0,False,False,False,False,en,8.89531127467266e+17,889531127467266049,"[119, 142]",http://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,https://t.co/y70o6h3isq,pic.twitter.com/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,photo,"{'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
15,889278841981685760,2017-07-24 00:19:32+00:00,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10, Oliver,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1.0,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True,Mon,889278841981685760,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,False,"(0, 138)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,5637.0,25652.0,False,False,False,False,en,8.892787793523384e+17,889278779352338437,"[139, 162]",http://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,https://t.co/WpHvrQedPb,pic.twitter.com/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,video,"{'small': {'w': 320, 'h': 568, 'resize': 'fit'}, 'large': {'w': 320, 'h': 568, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 568, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
16,888917238123831296,2017-07-23 00:22:39+00:00,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12,10, Jim,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1.0,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True,Sun,888917238123831296,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,False,"(0, 86)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,4709.0,29611.0,False,False,False,False,en,8.889172297769452e+17,888917229776945152,"[87, 110]",http://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,https://t.co/chxruIOUJN,pic.twitter.com/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,photo,"{'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
17,888804989199671297,2017-07-22 16:56:37+00:00,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10, Zeke,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1.0,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True,Sat,888804989199671297,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,False,"(0, 128)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,4559.0,26080.0,False,False,False,False,en,8.888049815155753e+17,888804981515575296,"[129, 152]",http://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,https://t.co/HTQ77yNQ5K,pic.twitter.com/HTQ77yNQ5K,https://twitter.com/dog_rates/status/888804989199671297/photo/1,photo,"{'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
18,888554962724278272,2017-07-22 00:23:06+00:00,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10, Ralphus,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3.0,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True,Sat,888554962724278272,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,False,"(0, 87)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,3732.0,20290.0,False,False,False,False,en,8.885549155465421e+17,888554915546542081,"[88, 111]",http://pbs.twimg.com/media/DFTH_OiUMAE-k4M.jpg,https://pbs.twimg.com/media/DFTH_OiUMAE-k4M.jpg,https://t.co/YnYAFCTTiK,pic.twitter.com/YnYAFCTTiK,https://twitter.com/dog_rates/status/888554962724278272/photo/1,photo,"{'medium': {'w': 1200, 'h': 762, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 1016, 'resize': 'fit'}, 'small': {'w': 680, 'h': 432, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
20,888078434458587136,2017-07-20 16:49:33+00:00,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10, Gerald,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1.0,French_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True,Thu,888078434458587136,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,False,"(0, 127)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,3653.0,22201.0,False,False,False,False,en,8.880784263384064e+17,888078426338406400,"[128, 151]",http://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,https://t.co/DK7iDPfuRX,pic.twitter.com/DK7iDPfuRX,https://twitter.com/dog_rates/status/888078434458587136/photo/1,photo,"{'large': {'w': 1285, 'h': 1600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 964, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 546, 'h': 680, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200889,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
21,887705289381826560,2017-07-19 16:06:48+00:00,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10, Jeffrey,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1.0,basset,0.821664,True,redbone,0.0875815,True,Weimaraner,0.0262364,True,Wed,887705289381826560,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,False,"(0, 127)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,5609.0,30779.0,False,False,False,False,en,8.877052815972434e+17,887705281597243393,"[128, 151]",http://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,https://t.co/PhrUk20Q64,pic.twitter.com/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,photo,"{'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200890,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
23,887473957103951883,2017-07-19 00:47:34+00:00,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10, Canela,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2.0,Pembroke,0.809197,True,Rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True,Wed,887473957103951883,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,False,"(0, 99)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,18781.0,69871.0,False,False,False,False,en,8.874739493610455e+17,887473949361045505,"[100, 123]",http://pbs.twimg.com/media/DFDw2tsUAAEw7XW.jpg,https://pbs.twimg.com/media/DFDw2tsUAAEw7XW.jpg,https://t.co/cLyzpcUcMX,pic.twitter.com/cLyzpcUcMX,https://twitter.com/dog_rates/status/887473957103951883/photo/1,photo,"{'large': {'w': 900, 'h': 1510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 405, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 715, 'h': 1200, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200890,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
24,887343217045368832,2017-07-18 16:08:03+00:00,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,ve known you needed to see this today,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1.0,Mexican_hairless,0.330741,True,sea_lion,0.275645,False,Weimaraner,0.134203,True,Tue,887343217045368832,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,False,"(0, 88)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,10737.0,34222.0,False,False,False,False,en,8.873431208322294e+17,887343120832229379,"[89, 112]",http://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,https://t.co/WZqNqygEyV,pic.twitter.com/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,video,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200890,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
25,887101392804085760,2017-07-18 00:07:08+00:00,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1.0,Samoyed,0.733942,True,Eskimo_dog,0.0350295,True,Staffordshire_bullterrier,0.0297047,True,Tue,887101392804085760,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,False,"(0, 129)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,6167.0,31061.0,False,False,False,False,en,8.871013859713843e+17,887101385971384320,"[130, 153]",http://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,https://t.co/4Ad1jzJSdp,pic.twitter.com/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,photo,"{'small': {'w': 680, 'h': 677, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1194, 'resize': 'fit'}, 'large': {'w': 1590, 'h': 1582, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200890,104,2784,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
